user,followerid
10284202,205009796
10284202,156370885
10284202,118059529
10284202,913624442
10284202,609414271
10284202,2551991845
10284202,546777671
10284202,721513734
10284202,204709771
10284202,372487283
10284202,419502542
10284202,3213333952
10284202,768927301413146624
10284202,875053688460648448
10284202,2879720813
10284202,4637195357
10284202,538483113
10284202,48459961
10284202,861092036799156224
10284202,34860397
10284202,245796291
10284202,974347614979284992
10284202,37391190
10284202,905072750074744832
10284202,806021668455989248
10284202,36930131
10284202,390564870
10284202,709491584
10284202,529540386
10284202,152111937
10284202,1729554296
10284202,1150760635
10284202,533341962
10284202,240658783
10284202,199727377
10284202,965268678538227713
10284202,103907728
10284202,2149523042
10284202,229025578
10284202,902432905
10284202,842182177303482368
10284202,91287020
10284202,144670866
10284202,58019911
10284202,1037901416
10284202,368370629
10284202,123417717
10284202,2594522750
10284202,203983366
10284202,704876030
10284202,815385409
10284202,2198435786
10284202,67364235
10284202,3897639448
10284202,14266388
10284202,2998348698
10284202,3147928969
10284202,545244617
10284202,92936279
10284202,890677933
10284202,80879097
10284202,41532061
10284202,542187896
10284202,2449626116
10284202,3648320360
10284202,2845098681
10284202,3323137787
10284202,2827451902
10284202,708461990780542977
10284202,5690662
10284202,1495931383
10284202,4393287334
10284202,932698301694136320
10284202,2872661847
10284202,14069393
10284202,941143684095102976
10284202,850100791
10284202,242073510
10284202,164589007
10284202,1735015016
10284202,3236763546
10284202,40861974
10284202,59645768
10284202,2286368743
10284202,84080312
10284202,457801679
10284202,2595103580
10284202,1694405623
10284202,965700127
10284202,426849317
10284202,149614089
10284202,710253070639370240
10284202,342622351
10284202,161786396
10284202,4849849521
10284202,522681150
10284202,133210523
10284202,461874688
10284202,390511552
10284202,42350868
10284202,855283050
10284202,2800138606
10284202,157050805
10284202,564523155
10284202,528020973
10284202,925828192102961152
10284202,884817206
10284202,20611177
10284202,873487517487702023
10284202,2735285540
10284202,4151435507
10284202,3031274230
10284202,3524205856
10284202,3248431723
10284202,959444730219294720
10284202,146380046
10284202,137717939
10284202,786423348272128001
10284202,174436683
10284202,138902361
10284202,3962265616
10284202,2880761293
10284202,62875937
10284202,29987719
10284202,740782086030786560
10284202,714282882517303296
10284202,184175938
10284202,75270099
10284202,211156733
10284202,3414761626
10284202,19681796
10284202,1552321712
10284202,20665924
10284202,86805649
10284202,195357076
10284202,258844049
10284202,760886844896587776
10284202,83830699
10284202,18219946
10284202,16983981
10284202,181946603
10284202,140538505
10284202,297397741
10284202,85276760
10284202,57435882
10284202,432636281
10284202,967190900
10284202,418650419
10284202,17669405
10284202,3297874930
10284202,17889332
10284202,1641689767
10284202,229211585
10284202,504557296
10284202,802153948991918080
10284202,147881998
10284202,179556712
10284202,4611454936
10284202,1506010765
10284202,119895744
10284202,135488979
10284202,108713659
10284202,90565354
10284202,8917332
10284202,537574480
10284202,404021388
10284202,708950143
10284202,426909019
10284202,448437651
10284202,820306084690677760
10284202,86111454
10284202,28108296
10284202,79200014
10284202,6357872
10284202,2282964300
10284202,54558603
10284202,574761698
10284202,14180784
10284202,413574524
10284202,184488779
10284202,882966771203850240
10284202,86764299
10284202,853915201019707392
10284202,837166121463726080
10284202,3226680588
10284202,1308079003
10284202,1391651876
10284202,886524499310632960
10284202,506394070
10284202,63493292
10284202,508367999
10284202,926857274550710273
10284202,202590356
10284202,54855228
10284202,512068997
10284202,1709300954
10284202,14698049
10284202,120804288
10284202,749938710
10284202,512604060
10284202,105798167
10284202,14741356
10284202,48584377
10284202,132582952
10284202,1267191636
10284202,827788022
10284202,765464809
10284202,38515332
10284202,511040084
10284202,14774852
10284202,17630773
10284202,14140173
10284202,1402317240
10284202,217290695
10284202,207479429
10284202,183525542
10284202,183725497
10284202,827392886
10284202,10493132
10284202,898025006994784256
10284202,28997032
10284202,10782332
10284202,196011401
10284202,74635322
10284202,330509973
10284202,16634305
10284202,7200752
10284202,91510093
10284202,3306943245
10284202,14678229
10284202,164029981
10284202,162569857
10284202,589190175
10284202,35124924
10284202,1767291
10284202,187122753
10284202,2184926258
10284202,185789804
10284202,972681
10284202,197462975
10284202,16417932
10284202,14918655
10284202,829343602367148033
10284202,45117090
10284202,943476695897595904
10284202,6158512
10284202,1342542518
10284202,796279840160841730
10284202,1559646294
10284202,1273095229
10284202,979357497617199109
10284202,73603242
10284202,15296632
10284202,7035722
10284202,150980693
10284202,972535851543605249
10284202,287879403
10284202,797766767196172288
10284202,967421160370647040
10284202,20630040
10284202,108579430
10284202,101821869
10284202,93618744
10284202,92241752
10284202,10883952
10284202,72816261
10284202,967406908951982081
10284202,147518360
10284202,17899712
10284202,950494797642559489
10284202,6602012
10284202,1565851
10284202,88147125
10284202,36012050
10284202,138859309
10284202,159495217
10284202,902918427307905025
10284202,10847672
10284202,20147960
10284202,7483052
10284202,25714158
10284202,17124876
10284202,17966871
10284202,21244156
10284202,19299757
10284202,21728353
10284202,45911082
10284202,7480172
10284202,6186292
10284202,10636452
10284202,6938172
10284202,10399852
10284202,10912192
10284202,10463952
10284202,10579382
10284202,10315872
10284202,10547982
10284202,10843702
10284202,1271871337
10284202,6186952
10284202,7384342
10284202,7396342
10284202,17850785
10284202,6972812
10284202,3893631
10284202,6918792
10284202,3298061
10284202,3098372121
10284202,6001952
10284202,5801182
10284202,57594447
10284202,5779592
10284202,5797922
10284202,5796502
10284202,6280722
10284202,6355662
10284202,5792732
10284202,5447732
10284202,5355212
10284202,4752391
10284202,5612502
10284202,5427802
10284202,5512402
10284202,5026541
10284202,1626161
10284202,5659072
10284202,636833
10284202,790614
10284202,1053951
10284202,3389025200
10284202,771055254989316096
10284202,1111241
10284202,21783
10284202,2539761
10284202,1509241
10284202,919701
10284202,3633291
10284202,2490461
10284202,1159671
10284202,13370
10284202,1421831
10284202,180317088
10284202,1513641
10284202,1386211
10284202,4254291
10284202,3145888106
10284202,818930050808553472
10284202,965524182250414080
10284202,948132593165324292
10284202,948545887642488832
10284202,2536121
10284202,809931
10284202,2731663190
10284202,2549331684
10284202,57065125
10284202,21836409
10284202,2590
10284202,803156
10284202,869571076694712321
10284202,6428182
10284202,877111
10284202,829701
10284202,1981661
10284202,4083531
10284202,17680400
10284202,3832596022
10284202,6814102
10284202,2559182778
10284202,767742
10284202,3562941
10284202,909973641017856000
10284202,910994446912716800
10284202,780075
10284202,6606412
10284202,16681132
10284202,784260080057225217
10284202,896102591498776578
10284202,23565831
10284202,7167892
10284202,14846672
10284202,783729547120443392
10284202,394279338
10284202,7425482
10284202,835660772596404225
10284202,39283326
10284202,15184929
10284202,947851033874784256
10284202,248770435
10284202,740434671079657473
10284202,12831932
10284202,5571122
10284202,4247096833
10284202,947357756222263296
10284202,3503611
10284202,9305482
10284202,16024357
10284202,4506131
10284202,8062702
10284202,1363335170
10284202,824295666784423937
10284202,15867081
10284202,18963870
10284202,17464265
10284202,928709177899397120
10284202,22582095
10284202,5981342
10284202,16291379
10284202,859913303199502336
10284202,14083628
10284202,944404436
10284202,32336519
10284202,921807582829744128
10284202,15856351
10284202,23511272
10284202,941346170600873989
10284202,16591972
10284202,27547061
10284202,6484062
10284202,30008429
10284202,932216396020310016
10284202,38888045
10284202,717613464118644736
10284202,20102217
10284202,3155409440
10284202,14734548
10284202,25622848
10284202,10479
10284202,43192340
10284202,37011010
10284202,90055449
10284202,907372750385434625
10284202,9880292
10284202,21173013
10284202,975716408
10284202,79228319
10284202,13813962
10284202,32276295
10284202,95696143
10284202,239579206
10284202,23728821
10284202,53206785
10284202,879275777514246144
10284202,3142005903
10284202,741263607468527616
10284202,1120309135
10284202,28754347
10284202,280626965
10284202,49413866
10284202,10638782
10284202,2842844908
10284202,3194907274
10284202,1629244514
10284202,829859160
10284202,21614616
10284202,380880152
10284202,906549930763755520
10284202,13874392
10284202,318616620
10284202,37222268
10284202,2964584867
10284202,467513287
10284202,195274411
10284202,1313256379
10284202,73433626
10284202,1222802623
10284202,404203745
10284202,112381481
10284202,29236793
10284202,19910643
10284202,36388601
10284202,804723657914417156
10284202,3266526451
10284202,99674560
10284202,21462514
10284202,894057794
10284202,4858065226
10284202,421914560
10284202,1702335230
10284202,228040559
10284202,52188980
10284202,928663452243152896
10284202,44800690
10284202,2162697578
10284202,928143055
10284202,1218469388
10284202,14468929
10284202,2192702520
10284202,92415827
10284202,38787595
10284202,787193401288429569
10284202,4894867797
10284202,1978859582
10284202,257602119
10284202,25458378
10284202,849100044997406721
10284202,853794042492203008
10284202,261692109
10284202,1253661
10284202,916500638309089281
10284202,4636009994
10284202,718341149073743874
10284202,11381692
10284202,20582643
10284202,135622752
10284202,1232842880
10284202,62535306
10284202,2317662440
10284202,2575163150
10284202,2550884186
10284202,2412278749
10284202,457605670
10284202,1097827056
10284202,97283959
10284202,13346492
10284202,363758908
10284202,823977635768365056
10284202,35731120
10284202,354495267
10284202,14565566
10284202,260089724
10284202,38600736
10284202,750515737
10284202,15066876
10284202,5921452
10284202,86532802
10284202,2713875793
10284202,1534785408
10284202,15358364
10284202,577360699
10284202,856952755046449152
10284202,38670441
10284202,2802031544
10284202,723940717505187841
10284202,2368489357
10284202,15370302
10284202,897075323136823296
10284202,897226760663834624
10284202,46476526
10284202,40092190
10284202,20567743
10284202,507134601
10284202,4034253321
10284202,817077693871071232
10284202,149822485
10284202,729475244445061120
10284202,833387953355423747
10284202,2289618368
10284202,873589784043601920
10284202,722871342991695872
10284202,3283280496
10284202,871805889333919744
10284202,2645710922
10284202,95352327
10284202,91253095
10284202,870648512475652100
10284202,708954141700329472
10284202,2991643536
10284202,865308752
10284202,849249908305670144
10284202,2315226532
10284202,33669950
10284202,115519067
10284202,20789980
10284202,476292150
10284202,725478773752213509
10284202,2183372275
10284202,96510886
10284202,2683627855
10284202,4054144402
10284202,14574748
10284202,331770688
10284202,858590267170889728
10284202,397652660
10284202,708814032455729152
10284202,818385937
10284202,3288895835
10284202,858268893906964480
10284202,156031462
10284202,863871457809530880
10284202,101368553
10284202,16525758
10284202,2442973388
10284202,25436737
10284202,1272884329
10284202,855871629569789953
10284202,553907474
10284202,50606582
10284202,732415291108528128
10284202,850019124508078085
10284202,32536259
10284202,60818654
10284202,848136578128003072
10284202,859505384956055552
10284202,22468959
10284202,756953085784629249
10284202,16304819
10284202,3022360846
10284202,3011994650
10284202,773626114141028352
10284202,34696416
10284202,53187454
10284202,433460672
10284202,858081052199276544
10284202,830101164737847296
10284202,4849715559
10284202,18539631
10284202,4807503317
10284202,3796287012
10284202,310324978
10284202,6144852
10284202,3318436214
10284202,3032918845
10284202,801152598594228224
10284202,799689189067464705
10284202,23197452
10284202,3677401520
10284202,587032725
10284202,42467638
10284202,2840870891
10284202,297604187
10284202,53910880
10284202,737378503532765184
10284202,794189655486976001
10284202,800112920092766208
10284202,544931166
10284202,14758367
10284202,224161598
10284202,3887726353
10284202,2535583501
10284202,797043443277164546
10284202,2249121151
10284202,14246442
10284202,28468189
10284202,973524745
10284202,1322305993
10284202,11508822
10284202,744543776966844416
10284202,350139647
10284202,77755590
10284202,279968897
10284202,4832070045
10284202,40938611
10284202,555031989
10284202,4771322414
10284202,555458671
10284202,794596272980144128
10284202,765634822857453568
10284202,3038367672
10284202,721194157255958529
10284202,2790795553
10284202,790334005828784130
10284202,2604068238
10284202,793721694741561344
10284202,2243315418
10284202,790328429849743360
10284202,738351799
10284202,753525738125623297
10284202,126610866
10284202,769242792350605312
10284202,39078374
10284202,768044657670496257
10284202,725628978728411136
10284202,760595443608854528
10284202,768335613875490817
10284202,757365218
10284202,58559649
10284202,43570256
10284202,15195966
10284202,897795000
10284202,36895136
10284202,77205186
10284202,1414032841
10284202,744953241578905600
10284202,28454821
10284202,278222571
10284202,131609638
10284202,784368643501088768
10284202,791202676679774208
10284202,3339563542
10284202,760359301634404353
10284202,722889444659834882
10284202,292819455
10284202,28294915
10284202,3000973926
10284202,87609921
10284202,2466144780
10284202,53494991
10284202,56445877
10284202,40131253
10284202,207792586
10284202,85183022
10284202,61583321
10284202,19459467
10284202,15258415
10284202,14171304
10284202,19087047
10284202,15277504
10284202,15152678
2238049122,988761452679921664
2238049122,1000723355031388160
2238049122,988658277994172416
2238049122,1657139360
2238049122,1004730496113209345
2238049122,1004275907048030209
2238049122,14941989
2238049122,593507216
2238049122,452511428
2238049122,116818613
2238049122,634633119
2238049122,1036890924
2238049122,697441127616479233
2238049122,48305233
2238049122,595561188
2238049122,297821662
2238049122,2177263143
2238049122,1304243772
2238049122,2919142074
2238049122,2962733946
2238049122,2913264445
2238049122,814862946
2238049122,2714506854
2238049122,2609795942
2238049122,2599232030
2238049122,117951724
2238049122,2556807739
2238049122,1552982257
2238049122,77426612
2238049122,349703417
2238049122,136156925
2238049122,2431831687
2238049122,174417444
2238049122,2370530018
2238049122,2366563628
2238049122,2350081812
2238049122,2343778176
2238049122,1560045613
2238049122,2336237491
2238049122,1494892004
2238049122,2292570510
2238049122,132269219
2238049122,308611833
2238049122,2265498434
983453546837397505,77062104
983453546837397505,1015675515271897088
983453546837397505,955265365
983453546837397505,51351171
983453546837397505,1964285532
983453546837397505,377002327
983453546837397505,444522096
983453546837397505,386538440
983453546837397505,3298406491
983453546837397505,436785392
983453546837397505,633963357
983453546837397505,2816840617
983453546837397505,2816711822
983453546837397505,820956805702545409
983453546837397505,857800218
983453546837397505,14243893
983453546837397505,195035848
983453546837397505,1010629380777771009
983453546837397505,2263970013
983453546837397505,1054511706
983453546837397505,46350761
983453546837397505,941597189729542145
983453546837397505,20122975
983453546837397505,33079011
983453546837397505,2383271
983453546837397505,62851144
983453546837397505,3235050020
983453546837397505,295326066
983453546837397505,391852596
983453546837397505,11286642
983453546837397505,967641928450715648
983453546837397505,774456152
983453546837397505,364233030
983453546837397505,4428674597
983453546837397505,14360141
983453546837397505,252254916
983453546837397505,412050092
983453546837397505,250602464
983453546837397505,273358728
983453546837397505,842500481788317696
983453546837397505,54558603
983453546837397505,617218547
983453546837397505,826221137285771265
983453546837397505,195274411
983453546837397505,18511510
983453546837397505,18831597
983453546837397505,16874599
983453546837397505,952251801658707970
983453546837397505,89472874
983453546837397505,18518302
983453546837397505,460102838
983453546837397505,68948211
983453546837397505,46889390
983453546837397505,840951295485837313
983453546837397505,376787296
983453546837397505,916060441532547072
983453546837397505,198407009
983453546837397505,3171520824
983453546837397505,15475461
983453546837397505,491824062
983453546837397505,87851587
983453546837397505,14745046
983453546837397505,940562438587666434
983453546837397505,42961549
983453546837397505,992820258
983453546837397505,92056892
983453546837397505,153844092
983453546837397505,2419413942
983453546837397505,421115146
983453546837397505,189715461
983453546837397505,2996910113
983453546837397505,84352384
983453546837397505,920262332856569857
983453546837397505,598616789
983453546837397505,115650907
983453546837397505,453928643
983453546837397505,889362392844558338
983453546837397505,77947099
983453546837397505,24603232
983453546837397505,948146149105512449
983453546837397505,286201053
983453546837397505,4854266093
983453546837397505,362739598
983453546837397505,926022027512860673
983453546837397505,888361538112950272
983453546837397505,943710343934726144
983453546837397505,1641712224
983453546837397505,304625630
983453546837397505,746125800231964672
983453546837397505,81137019
983453546837397505,485569258
983453546837397505,756517503300272131
983453546837397505,934523319205982210
983453546837397505,854865069162676224
983453546837397505,63681409
983453546837397505,789154695159934976
983453546837397505,572005965
983453546837397505,910363453214400512
983453546837397505,819529891792048129
983453546837397505,2173770422
983453546837397505,3298061
983453546837397505,1148476314
983453546837397505,863641056025264128
983453546837397505,2381429145
983453546837397505,888333676903378945
983453546837397505,1342711980
983453546837397505,281385975
983453546837397505,3404659469
983453546837397505,984498924558970880
983453546837397505,108165439
983453546837397505,1008135296
983453546837397505,16035896
983453546837397505,3289400983
983453546837397505,4142126746
983453546837397505,81877534
983453546837397505,3131073275
983453546837397505,112568548
983453546837397505,4594518272
983453546837397505,92550713
983453546837397505,471999191
983453546837397505,2480033480
983453546837397505,853887496697937920
983453546837397505,733267060566982657
983453546837397505,4845952548
983453546837397505,1464607494
983453546837397505,14492493
983453546837397505,938969695654473728
983453546837397505,391046479
983453546837397505,61074242
983453546837397505,859474566829277185
983453546837397505,932552889377148929
983453546837397505,896374229326745600
983453546837397505,169645175
983453546837397505,116592190
983453546837397505,31338639
983453546837397505,931967049789792257
983453546837397505,2221351512
983453546837397505,956129138963894272
983453546837397505,2956773250
983453546837397505,93361613
983453546837397505,412328544
983453546837397505,528997593
983453546837397505,767727479742042112
983453546837397505,2471473250
983453546837397505,96344991
983453546837397505,58559649
983453546837397505,21594615
983453546837397505,703144099281436673
983453546837397505,141558224
983453546837397505,115142545
983453546837397505,2879698883
983453546837397505,784670321467092992
983453546837397505,275415875
983453546837397505,846562794136727552
983453546837397505,955523065718468613
983453546837397505,263772102
983453546837397505,955151888307011584
983453546837397505,1217563746
983453546837397505,255574774
983453546837397505,204125092
983453546837397505,944543995342020608
983453546837397505,700875092268453889
983453546837397505,13509502
983453546837397505,45364918
983453546837397505,98659481
983453546837397505,954457179368624128
983453546837397505,2303998730
983453546837397505,465322564
983453546837397505,361054194
983453546837397505,98629126
983453546837397505,972727518
983453546837397505,1249446470
983453546837397505,903040011821514753
983453546837397505,16938561
983453546837397505,19361919
983453546837397505,925329261736505345
983453546837397505,17717420
983453546837397505,954580202943754240
983453546837397505,84226248
983453546837397505,44863800
983453546837397505,2351913186
983453546837397505,107159490
983453546837397505,323974090
983453546837397505,934761807591497730
983453546837397505,847851963773460481
983453546837397505,399943494
983453546837397505,14242625
983453546837397505,904718225660719104
983453546837397505,847214625930268674
983453546837397505,956002909531131904
983453546837397505,7013852
983453546837397505,101821869
983453546837397505,152389650
983453546837397505,528390519
983453546837397505,394442758
983453546837397505,88696280
983453546837397505,85930219
983453546837397505,111537075
983453546837397505,14509972
983453546837397505,767854649235963905
983453546837397505,748363967689535488
983453546837397505,929050108523679745
983453546837397505,392410016
983453546837397505,956580505415290881
983453546837397505,318794589
983453546837397505,61530307
983453546837397505,89666104
983453546837397505,856663272577224704
983453546837397505,337863371
983453546837397505,7044802
983453546837397505,129493491
983453546837397505,37573930
983453546837397505,768103877220638720
983453546837397505,737779195380563968
983453546837397505,543571373
983453546837397505,2803359164
983453546837397505,2218472090
983453546837397505,930367778
983453546837397505,887523304961191936
983453546837397505,2207892020
983453546837397505,14075441
983453546837397505,44102570
1415558298,935900674956468224
1415558298,903324781281501185
1415558298,956779508
1415558298,882175098832142336
1415558298,999696249748996096
1415558298,1535878675
1415558298,30589632
1415558298,397566887
1415558298,50896041
1415558298,775447179418824704
1415558298,2762471351
1415558298,168349020
1415558298,735688028996263938
1415558298,2726412838
1415558298,41293693
1415558298,353446600
1415558298,714486203043745792
1415558298,731124688861155328
1415558298,714137555793534977
1415558298,118719914
1415558298,714508717211983876
1415558298,726077365139476480
1415558298,4884756207
1415558298,4579766295
1415558298,721229569164902400
1415558298,4678154898
1415558298,4880829933
1415558298,4573487834
1415558298,3282455670
1415558298,1414531068
856952755046449152,100031883
856952755046449152,1014933386463506432
856952755046449152,156412596
856952755046449152,21783
856952755046449152,304565601
856952755046449152,3108003932
856952755046449152,729346471510691841
856952755046449152,763446611762515968
856952755046449152,801211583519072257
856952755046449152,962233138402361344
856952755046449152,15174692
856952755046449152,115604864
856952755046449152,2409159584
856952755046449152,856532483441086464
856952755046449152,2463392640
856952755046449152,999299839941926913
856952755046449152,930863810763563008
856952755046449152,1015890485901029376
856952755046449152,1001448886110642176
856952755046449152,820646886474399745
856952755046449152,143812207
856952755046449152,2625570292
856952755046449152,819793685248253952
856952755046449152,947167802829533186
856952755046449152,1685169582
856952755046449152,949718565325885440
856952755046449152,1005913748144574465
856952755046449152,1015700884024709120
856952755046449152,975928270008082433
856952755046449152,2433572658
856952755046449152,3315698084
856952755046449152,177777123
856952755046449152,886261468190187520
856952755046449152,1114859575
856952755046449152,991378561012584448
856952755046449152,911707539422760960
856952755046449152,983600182293155840
856952755046449152,745446169493520385
856952755046449152,843454599096946693
856952755046449152,909448958136672256
856952755046449152,2824619160
856952755046449152,861960695419740160
856952755046449152,298669420
856952755046449152,702308993830510592
856952755046449152,1000183531866210305
856952755046449152,1012274546156527616
856952755046449152,585490397
856952755046449152,165058952
856952755046449152,871517405725442049
856952755046449152,978299083394822145
856952755046449152,11035782
856952755046449152,946394194242949121
856952755046449152,28405767
856952755046449152,17022148
856952755046449152,992470258786193414
856952755046449152,987322931574444032
856952755046449152,765819524985815041
856952755046449152,863439615470051333
856952755046449152,1001624259796627457
856952755046449152,759013987346362368
856952755046449152,3331385309
856952755046449152,2222527478
856952755046449152,1908178128
856952755046449152,713308021468717057
856952755046449152,47932920
856952755046449152,5931902
856952755046449152,51220493
856952755046449152,829608113959362560
856952755046449152,989212747177967616
856952755046449152,101619322
856952755046449152,386830764
856952755046449152,343148816
856952755046449152,955896944
856952755046449152,1015018833231400960
856952755046449152,359730635
856952755046449152,524058996
856952755046449152,931247592926785536
856952755046449152,70393166
856952755046449152,346961311
856952755046449152,981615916877303808
856952755046449152,370374707
856952755046449152,1011704681750581248
856952755046449152,946455622240702466
856952755046449152,387181116
856952755046449152,311297728
856952755046449152,889542021442134018
856952755046449152,1011754382017400832
856952755046449152,979005475755905025
856952755046449152,989140771134689280
856952755046449152,765573631246077952
856952755046449152,933984866106007552
856952755046449152,2241649941
856952755046449152,2535617724
856952755046449152,201091826
856952755046449152,14952693
856952755046449152,1005999627336802304
856952755046449152,943281999179022336
856952755046449152,26841643
856952755046449152,995296788490829824
856952755046449152,1516482662
856952755046449152,3551532493
856952755046449152,55474653
856952755046449152,1011151900950089728
856952755046449152,753015453727985664
856952755046449152,992525252239511552
856952755046449152,931430746157404160
856952755046449152,993048435006885888
856952755046449152,15992759
856952755046449152,3254434830
856952755046449152,1103789563
856952755046449152,89142548
856952755046449152,89913266
856952755046449152,998069817692360705
856952755046449152,2394778791
856952755046449152,748476491462246400
856952755046449152,1388445793
856952755046449152,778988043546030080
856952755046449152,999589450723266560
856952755046449152,120925978
856952755046449152,3059594835
856952755046449152,974488939926118400
856952755046449152,995285095
856952755046449152,35662500
856952755046449152,43133380
856952755046449152,749124950703865856
856952755046449152,159226926
856952755046449152,969268415725621248
856952755046449152,2602934606
856952755046449152,895015916504846338
856952755046449152,779132468
856952755046449152,992323740
856952755046449152,1008788556515553280
856952755046449152,481273803
856952755046449152,998645822937059329
856952755046449152,3332723773
856952755046449152,171727764
856952755046449152,1005010865064538112
856952755046449152,156215443
856952755046449152,36132508
856952755046449152,712602271
856952755046449152,1368057762
856952755046449152,2478068568
856952755046449152,839566607282118657
856952755046449152,2592907471
856952755046449152,2864626381
856952755046449152,362662378
856952755046449152,895038270274494465
856952755046449152,834836720990429186
856952755046449152,996064408102211587
856952755046449152,709615161372385281
856952755046449152,3324479898
856952755046449152,954523487434977281
856952755046449152,714239252872183809
856952755046449152,3387799942
856952755046449152,1002055629610061824
856952755046449152,69875820
856952755046449152,1011880954279981056
856952755046449152,829387045969809409
856952755046449152,798154801842372608
856952755046449152,44598998
856952755046449152,4927155489
856952755046449152,190211785
856952755046449152,2594093873
856952755046449152,983111436183498753
856952755046449152,2391324613
856952755046449152,20308396
856952755046449152,305162844
856952755046449152,971758414668865537
856952755046449152,70980457
856952755046449152,342563944
856952755046449152,770620384647454720
856952755046449152,65148101
856952755046449152,17694198
856952755046449152,486056843
856952755046449152,2873383695
856952755046449152,4118504919
856952755046449152,21726796
856952755046449152,262578437
856952755046449152,2477222491
856952755046449152,432646926
856952755046449152,918192612229689345
856952755046449152,880407847690829824
856952755046449152,994543362089799680
856952755046449152,1014040131353960449
856952755046449152,983999293387354112
856952755046449152,410084797
856952755046449152,713325433006063616
856952755046449152,1006660280892289024
856952755046449152,1013681276988067840
856952755046449152,35680069
856952755046449152,996158319763931136
856952755046449152,986565602322989056
856952755046449152,2535442038
856952755046449152,245805259
856952755046449152,803311425103990786
856952755046449152,963265950261932034
856952755046449152,2745472088
856952755046449152,551574325
856952755046449152,900420710
856952755046449152,1012330665222819845
856952755046449152,982409216441843712
856952755046449152,954875461
856952755046449152,1004762520
856952755046449152,51541751
856952755046449152,1000730602365218816
856952755046449152,466199582
856952755046449152,2686674032
856952755046449152,147438915
856952755046449152,16696786
856952755046449152,995754310725185537
856952755046449152,1013657374568017921
856952755046449152,999940738539540480
856952755046449152,862588441032368128
856952755046449152,728102972811436032
856952755046449152,993559436915458048
856952755046449152,999231606484185088
856952755046449152,18393495
856952755046449152,78478380
856952755046449152,633963357
856952755046449152,1013437197004038144
856952755046449152,16983981
856952755046449152,3643291212
856952755046449152,18685295
856952755046449152,190154365
856952755046449152,879196366395789314
856952755046449152,3500664552
856952755046449152,22839525
856952755046449152,743006511413092352
856952755046449152,73320599
856952755046449152,81105552
856952755046449152,772030217254793216
856952755046449152,11773812
856952755046449152,14950259
856952755046449152,929042024300457984
856952755046449152,972251334475788288
856952755046449152,150354559
856952755046449152,912043204370993152
856952755046449152,481337307
856952755046449152,890834999456538625
856952755046449152,3099544597
856952755046449152,956171750202515457
856952755046449152,1004337938153406470
856952755046449152,981312262035124226
856952755046449152,928391268299784192
856952755046449152,865947347175583744
856952755046449152,1013025670597730304
856952755046449152,870575719520374785
856952755046449152,872076590
856952755046449152,811733885310664704
856952755046449152,793558596340502529
856952755046449152,946726951300898816
856952755046449152,858017115953143809
856952755046449152,119283551
856952755046449152,141102854
856952755046449152,2449095996
856952755046449152,1011137434837569536
856952755046449152,981608963572604928
856952755046449152,797266552571695104
856952755046449152,1229196181
856952755046449152,94854893
856952755046449152,853668180
856952755046449152,998732408345198592
856952755046449152,945260749114433536
856952755046449152,1374366644
856952755046449152,925418754573570050
856952755046449152,991948836468871169
856952755046449152,815712391
856952755046449152,819186177639088128
856952755046449152,1012313535056089089
856952755046449152,258272502
856952755046449152,962401758738894856
856952755046449152,21881028
856952755046449152,2164538866
856952755046449152,4815528467
856952755046449152,23091533
856952755046449152,448739695
856952755046449152,957301655007002624
856952755046449152,1010995972346990592
856952755046449152,973129307643105280
856952755046449152,914947235582013440
856952755046449152,334776782
856952755046449152,263310004
856952755046449152,1007433960488488960
856952755046449152,394159118
856952755046449152,810741327893823488
856952755046449152,1012588695977771009
856952755046449152,930387522680627200
856952755046449152,3303546409
856952755046449152,984471829850001410
856952755046449152,3134431147
856952755046449152,984619856992657408
856952755046449152,1002920623784505344
856952755046449152,872435135307628544
856952755046449152,563045380
856952755046449152,3630731485
856952755046449152,390849185
856952755046449152,1012432644838252545
856952755046449152,1004432139415367680
856952755046449152,42227615
856952755046449152,521800286
856952755046449152,2246925534
856952755046449152,1678703700
856952755046449152,500765096
856952755046449152,1696349570
856952755046449152,1012241095646949376
856952755046449152,4308514829
856952755046449152,841355367166681089
856952755046449152,265871441
856952755046449152,419018076
856952755046449152,55857912
856952755046449152,4859132712
856952755046449152,472168077
856952755046449152,596289720
856952755046449152,1008820824701317120
856952755046449152,172957007
856952755046449152,811245575198875650
856952755046449152,905028069550956544
856952755046449152,897425211938754560
856952755046449152,960388718040301568
856952755046449152,16485021
856952755046449152,1081877328
856952755046449152,289827721
856952755046449152,2507888091
856952755046449152,882180629718335488
856952755046449152,214220680
856952755046449152,1011529096264933376
856952755046449152,2836008534
856952755046449152,16301046
856952755046449152,857702598127869952
856952755046449152,961056965383225344
856952755046449152,932072245412765696
856952755046449152,907646468928016384
856952755046449152,885865598030315522
856952755046449152,988538939102322689
856952755046449152,206648742
856952755046449152,1011934440107511808
856952755046449152,1001430595132641280
856952755046449152,1009655922313056256
856952755046449152,251908806
856952755046449152,863398622964047872
856952755046449152,735856905013190657
856952755046449152,2929956361
856952755046449152,994804923568181248
856952755046449152,282573760
856952755046449152,2279254980
856952755046449152,936162385659944960
856952755046449152,1924272678
856952755046449152,820265600014577668
856952755046449152,1011878160005287936
856952755046449152,499623339
856952755046449152,985422824876617728
856952755046449152,731207617071173632
856952755046449152,717240010378903552
